rank,chemical_id,chemical_name,ensemble_score,is_known_GBM_therapeutic,anti_neoplastic,n_targets
485,D017255,Acitretin,-0.11876479536294937,False,False,31
486,C568950,infigratinib,-0.1214388981461525,False,True,27
487,D005944,Glucosamine,-0.1238904520869255,False,False,94
488,D005632,Fructose,-0.12546008825302124,False,False,52
489,D004923,Erythrosine,-0.12872673571109772,False,False,41
490,D011318,Prilocaine,-0.1301175355911255,False,False,16
491,D016642,Bupropion,-0.13436414301395416,False,False,37
492,D004077,Digoxin,-0.1361895203590393,False,False,54
493,D005277,Fenfluramine,-0.14018504321575165,False,False,41
494,C000621725,telotristat ethyl,-0.14058029651641846,False,False,3
495,D000068577,Nebivolol,-0.14227811992168427,False,False,27
496,D000077235,Vinorelbine,-0.14431361854076385,False,True,40
497,D003534,Cyproterone,-0.14663879573345184,False,False,11
498,D019290,Megestrol Acetate,-0.14848345518112183,False,True,22
499,D000068718,Rosuvastatin Calcium,-0.15151287615299225,False,False,43
500,C092292,ziprasidone,-0.15363247692584991,False,False,35
501,D010419,Pentamidine,-0.15486568212509155,False,False,41
502,C082598,aldesleukin,-0.1565551608800888,False,True,30
503,D012631,Secobarbital,-0.1608269214630127,False,False,27
504,C100416,peginterferon alfa-2a,-0.16484682261943817,False,True,29
505,D010696,Phloroglucinol,-0.1651291698217392,False,False,37
506,D010168,Palmitates,-0.16701273620128632,False,False,32
507,C487932,neratinib,-0.16791348159313202,False,True,18
508,C419664,udenafil,-0.17345844209194183,False,False,1
509,D000077269,Lenalidomide,-0.17442429065704346,False,True,31
510,D014498,Uracil,-0.17859123647212982,False,True,14
511,C046649,ropinirole,-0.18204711377620697,False,False,13
512,D017292,Doxazosin,-0.18371033668518066,False,False,30
513,D013726,Terbutaline,-0.18511992692947388,False,False,30
514,C467566,pomalidomide,-0.18585310876369476,False,True,48
515,D006118,Griseofulvin,-0.18593688309192657,False,False,16
516,D025101,Vitamin B 6,-0.1877732276916504,False,False,20
517,D002112,Calcifediol,-0.18886004388332367,False,False,31
518,D005273,Fenbendazole,-0.19217558205127716,False,False,37
519,D008139,Loperamide,-0.1936860829591751,False,False,26
520,D012256,Riboflavin,-0.2019529491662979,False,False,25
521,D008376,Maprotiline,-0.20607973635196686,False,False,19
522,D009638,Norepinephrine,-0.20887815952301025,False,False,77
523,D013713,Teniposide,-0.2110394835472107,True,True,30
524,C084656,paricalcitol,-0.2130897045135498,False,False,59
525,D005469,Fluorometholone,-0.21578611433506012,False,False,16
526,C572449,sapanisertib,-0.21654462814331055,False,True,33
527,D000077784,Axitinib,-0.21779727935791016,False,True,27
528,D017312,Toremifene,-0.2178502082824707,False,True,16
529,C517782,pasireotide,-0.21892361342906952,False,True,19
530,D007216,Indoprofen,-0.2192179411649704,False,False,27
531,C000603960,vericiguat,-0.2196619063615799,False,False,16
532,C068874,raltitrexed,-0.2220660001039505,False,True,18
533,D013917,Thrombin,-0.22470426559448242,False,False,32
534,C586691,duvelisib,-0.2257447987794876,False,False,13
535,D000616,Aminoglutethimide,-0.2282094806432724,False,True,60
536,D013988,Ticlopidine,-0.23164363205432892,False,False,34
537,D011803,Quinine,-0.23189163208007812,False,False,32
538,D015736,Felodipine,-0.23720748722553253,False,False,35
539,D005998,Glycine,-0.2438572496175766,False,False,24
540,D014229,Triazolam,-0.2470487505197525,False,False,34
541,D002064,Buserelin,-0.2571457326412201,False,False,14
542,D002809,Chondroitin Sulfates,-0.25754794478416443,False,False,52
543,D006063,Chorionic Gonadotropin,-0.2598417103290558,False,False,25
544,D000655,Amodiaquine,-0.2605665624141693,False,False,48
545,D011112,Polymyxin B,-0.2616100311279297,False,False,42
546,D000077213,Lamotrigine,-0.2636702358722687,False,False,45
547,D000622,Aminolevulinic Acid,-0.26432931423187256,False,False,13
548,D017135,Desogestrel,-0.2700707018375397,False,False,30
549,C115354,lonafarnib,-0.2809455394744873,False,False,32
550,D008797,Metyrapone,-0.2814611792564392,False,False,20
551,C561627,dabrafenib,-0.28256934881210327,False,True,58
552,D011398,Promethazine,-0.28346362709999084,False,False,41
553,D015784,Betaxolol,-0.28540217876434326,False,False,26
554,D002594,Cetylpyridinium,-0.2874271273612976,False,False,19
555,D000068576,Interferon beta-1b,-0.28843680024147034,False,False,13
556,D061466,Lopinavir,-0.2884732484817505,False,False,25
557,D013943,Thymol,-0.2910693883895874,False,False,18
558,D015761,4-Aminopyridine,-0.29263928532600403,False,False,46
559,D010653,Phenylbutazone,-0.29300615191459656,False,False,27
560,D000077764,Dronedarone,-0.29377755522727966,False,False,30
561,D019469,Indinavir,-0.29664215445518494,False,False,28
562,D010208,Papaverine,-0.2998124957084656,False,False,29
563,D008825,Miconazole,-0.29986831545829773,False,False,35
564,D002216,Captopril,-0.30185964703559875,False,False,32
565,C517975,AZD 6244,-0.3023700416088104,False,True,54
566,C551803,ibrutinib,-0.3031065762042999,False,True,51
567,D018119,Stavudine,-0.30587971210479736,False,False,32
568,D016589,Astemizole,-0.30600452423095703,False,False,30
569,D017963,Azithromycin,-0.3067176342010498,False,False,28
570,D000077553,Edaravone,-0.30752018094062805,False,False,18
571,D000077543,Deferiprone,-0.30815672874450684,False,False,20
572,D011319,Primaquine,-0.30901387333869934,False,False,31
573,C104457,nelarabine,-0.30969056487083435,False,True,2
574,D000077289,Letrozole,-0.31369078159332275,False,True,38
575,C531549,rucaparib,-0.31482651829719543,False,True,32
576,C553414,avanafil,-0.31609711050987244,False,False,1
577,D014311,Triprolidine,-0.3182350993156433,False,False,16
578,D011748,Pyrogallol,-0.31981131434440613,False,False,23
579,D000068538,Dutasteride,-0.32019755244255066,False,False,22
580,C000613732,upadacitinib,-0.320913702249527,False,False,13
581,D000077236,Topiramate,-0.3222939670085907,False,False,54
582,D000077291,Terbinafine,-0.32880842685699463,False,False,31
583,D016047,Zalcitabine,-0.33136558532714844,False,False,16
584,D004999,Amifostine,-0.3328401744365692,False,False,17
585,D014148,Tranexamic Acid,-0.333126962184906,False,False,8
586,D008559,Memantine,-0.333891361951828,False,False,18
587,C058702,benziodarone,-0.33528807759284973,False,False,9
588,D015738,Famotidine,-0.3359483778476715,False,False,37
589,D009644,Norgestrel,-0.33619260787963867,False,False,11
590,D000077606,Trabectedin,-0.3398151695728302,False,True,18
591,C020748,ferrous sulfate,-0.35133644938468933,False,False,73
592,D000518,Eflornithine,-0.3521595299243927,False,False,15
593,C417083,peginterferon alfa-2b,-0.354642778635025,False,True,33
594,C041747,nitazoxanide,-0.35694167017936707,False,False,32
595,C515878,ataluren,-0.35722240805625916,False,False,80
596,D014221,Triamcinolone,-0.35964012145996094,False,False,32
597,D000068677,Sildenafil Citrate,-0.36082199215888977,False,False,26
598,D000077190,Interferon alpha-2,-0.3617008626461029,False,True,21
599,D008790,Metoprolol,-0.3657689392566681,False,False,34
600,D005484,Fluspirilene,-0.36719584465026855,False,False,19
601,D006852,Hydrochlorothiazide,-0.3698681592941284,False,False,52
602,D000077768,Ciclopirox,-0.37044739723205566,False,False,18
603,D005013,Ethosuximide,-0.37200260162353516,False,False,11
604,D019800,Phenol,-0.3728547990322113,False,False,115
605,D003891,Desipramine,-0.3842252194881439,False,False,66
606,C004315,danthron,-0.3906358778476715,False,False,30
607,C000710749,loncastuximab tesirine,-0.3927571773529053,False,False,2
608,D019258,Saquinavir,-0.3928563594818115,False,False,27
609,D008463,Mebendazole,-0.39375534653663635,False,False,55
610,D002034,Bumetanide,-0.3944838047027588,False,False,24
611,C042533,1 alpha-hydroxyergocalciferol,-0.39525464177131653,False,False,8
612,D017308,Etodolac,-0.39611390233039856,False,False,32
613,C005298,benoxinate,-0.3985193073749542,False,False,23
614,C000629083,axicabtagene ciloleucel,-0.39865514636039734,False,False,1
615,C084645,distigmine,-0.3996313512325287,False,False,1
616,D002710,Chlorhexidine,-0.4004846513271332,False,False,9
617,C000592493,telotristat,-0.40089261531829834,False,False,2
618,D003545,Cysteine,-0.4027131497859955,False,False,27
619,D006919,Hydroxyzine,-0.4040522575378418,False,False,27
620,C041524,aluminum sulfate,-0.40752920508384705,False,False,26
621,D000080045,Inotuzumab Ozogamicin,-0.412975549697876,False,False,4
622,D014236,Trichlorfon,-0.4186476767063141,False,False,18
623,D019826,Cholic Acid,-0.4192122220993042,False,False,32
624,D000241,Adenosine,-0.4196241796016693,False,False,77
625,C066304,sertindole,-0.42790719866752625,False,False,17
626,D007190,Indapamide,-0.4303005635738373,False,False,10
627,D018818,Fenoldopam,-0.4306124448776245,False,False,19
628,D000068759,Formoterol Fumarate,-0.4327588975429535,False,False,24
629,C101584,cisatracurium,-0.4358236789703369,False,False,17
630,C545685,niraparib,-0.4391263425350189,False,True,14
631,C541974,immunotoxin HA22,-0.4451853334903717,False,False,3
632,D001507,Beclomethasone,-0.44840821623802185,False,False,70
633,D000535,Aluminum,-0.4488307535648346,False,False,58
634,C000607349,entrectinib,-0.45317259430885315,False,True,60
635,D002747,Chlorpropamide,-0.461349755525589,False,False,15
636,C000604908,acalabrutinib,-0.46238937973976135,False,False,18
637,D020927,Dexmedetomidine,-0.46301010251045227,False,False,38
638,D015774,Ganciclovir,-0.46907520294189453,False,False,12
639,D011346,Prochlorperazine,-0.4693019390106201,False,False,29
640,C033308,sulconazole,-0.48488709330558777,False,False,15
641,D004318,Doxycycline,-0.4863574504852295,False,False,40
642,C100231,azaribine,-0.4870527982711792,False,False,5
643,D004205,Cromolyn Sodium,-0.4876370429992676,False,False,17
644,C000655704,pralsetinib,-0.48771747946739197,False,True,15
645,C084820,profenamine,-0.4882844388484955,False,False,12
646,C010882,chlorhexidine gluconate,-0.491038054227829,False,False,19
647,C000726650,tannic acid,-0.49300432205200195,False,False,12
648,C018548,lanatoside C,-0.4946252107620239,False,False,22
649,D014364,Tryptophan,-0.4991251528263092,False,False,17
650,C074283,estradiol 3-benzoate,-0.49992480874061584,False,False,13
651,D000069501,Abiraterone Acetate,-0.5078867077827454,False,True,12
652,D010113,Oxyphenbutazone,-0.50955730676651,False,False,15
653,D012601,Scopolamine,-0.5112964510917664,False,False,20
654,D018698,Glutamic Acid,-0.5113372206687927,False,False,18
655,C020976,azelastine,-0.5172052979469299,False,False,12
656,D010646,Phentolamine,-0.517399787902832,False,False,37
657,D000077405,Irbesartan,-0.5175469517707825,False,False,28
658,D000077144,Clopidogrel,-0.5178388953208923,False,False,65
659,D000077265,Donepezil,-0.5191998481750488,False,False,24
660,D000077123,Rocuronium,-0.5276886224746704,False,False,21
661,D000078785,Mirtazapine,-0.5290606617927551,False,False,25
662,D005702,Galantamine,-0.5328153967857361,False,False,10
663,C000589253,copanlisib,-0.5359694361686707,False,True,24
664,C000609080,gilteritinib,-0.537865936756134,False,True,18
665,C044946,benazepril,-0.539372444152832,False,False,23
666,D005436,Floxacillin,-0.5416461825370789,False,False,31
667,C486592,3-ingenyl angelate,-0.5428916811943054,False,False,15
668,C112528,luliconazole,-0.5438807606697083,False,False,8
669,D011324,Primidone,-0.5452485680580139,False,False,49
670,D006569,Hesperidin,-0.5458283424377441,False,False,38
671,D000078224,Lenograstim,-0.5470200181007385,False,False,10
672,C017652,paregoric,-0.5484862923622131,False,False,46
673,D011802,Quinidine,-0.5538460612297058,False,False,50
674,D009288,Naproxen,-0.5546356439590454,False,False,49
675,D010205,Pantothenic Acid,-0.5557962656021118,False,False,28
676,D002047,Buprenorphine,-0.5586923360824585,False,False,22
677,D010118,Oxytetracycline,-0.5640305876731873,False,False,36
678,D000657,Amoxapine,-0.5654354691505432,False,False,16
679,C004180,dexamethasone 21-phosphate,-0.5658567547798157,False,False,12
680,C552428,cabazitaxel,-0.5663409233093262,False,True,30
681,D012694,Serine,-0.5674467086791992,False,False,32
682,D007978,Levamisole,-0.5738082528114319,False,False,17
683,D011530,Protriptyline,-0.5755326747894287,False,False,19
684,D003913,Dextroamphetamine,-0.5758187174797058,False,False,30
685,C023635,dienogest,-0.5760441422462463,False,False,29
686,D010869,Pindolol,-0.57644122838974,False,False,13
687,D002707,Chlordiazepoxide,-0.5800619125366211,False,False,21
688,D019819,Budesonide,-0.5812146067619324,False,False,50
689,C086276,cerivastatin,-0.5844549536705017,False,False,33
690,C575618,capivasertib,-0.5871304869651794,False,True,23
691,C021139,anagrelide,-0.5883222222328186,False,False,11
692,D000069348,Quetiapine Fumarate,-0.5922155380249023,False,False,36
693,D005467,Floxuridine,-0.5948671102523804,False,True,29
694,D064750,Rabeprazole,-0.6004632711410522,False,True,33
695,D001553,Benzbromarone,-0.6013068556785583,False,False,47
696,D000078784,Vortioxetine,-0.6014904975891113,False,False,18
697,D003613,Danazol,-0.6044571995735168,False,True,27
698,D000212,Acyclovir,-0.6069679856300354,False,False,23
699,D017275,Isradipine,-0.6075717210769653,False,False,23
700,C100063,dyclonine,-0.6098482012748718,False,False,22
701,D000077716,Afatinib,-0.610197126865387,False,True,39
702,D014196,Trazodone,-0.6162105798721313,False,False,31
703,D001418,Baclofen,-0.6178755760192871,False,False,14
704,D000109,Acetylcholine,-0.6199292540550232,False,False,35
705,D014271,Trifluridine,-0.6201441884040833,False,False,14
706,D000117,Acetylglucosamine,-0.620995819568634,False,False,42
707,D007455,Iodine,-0.6226503849029541,False,False,12
708,D013999,Timolol,-0.6233682632446289,False,False,10
709,C027837,moxidectin,-0.6233882904052734,False,False,5
710,D008784,Methysergide,-0.6308861374855042,False,False,17
711,D000069465,Febuxostat,-0.6315925121307373,False,False,24
712,D015031,Zimeldine,-0.631762683391571,False,False,34
713,C081732,iloperidone,-0.6338624358177185,False,False,22
714,C000596027,baricitinib,-0.6340479254722595,False,False,16
715,D000077608,Aprepitant,-0.6365419030189514,False,False,19
716,D003707,Demeclocycline,-0.6416943073272705,False,False,12
717,D000077464,Simendan,-0.6438787579536438,False,False,12
718,D000324,Adrenocorticotropic Hormone,-0.6496787667274475,False,False,18
719,D010098,Oxycodone,-0.6540704369544983,False,False,25
720,D015248,Gemfibrozil,-0.6580753922462463,False,False,36
721,D000069450,Liraglutide,-0.658803403377533,False,False,14
722,C000629551,zanubrutinib,-0.6609205007553101,False,False,4
723,C017576,norgestimate,-0.6649305820465088,False,False,22
724,D004966,"Estrogens, Conjugated (USP)",-0.6655009984970093,False,False,31
725,C010679,anisindione,-0.6661500334739685,False,False,6
726,D003892,Deslanoside,-0.6668539047241211,False,False,10
727,D005907,Gliclazide,-0.667881190776825,False,False,10
728,D010110,Oxymetholone,-0.668462336063385,False,False,15
729,C003402,sapropterin,-0.671700656414032,False,False,12
730,D009254,Nafcillin,-0.6720569133758545,False,False,7
731,D008691,Methadone,-0.676982581615448,False,False,46
732,D004809,Ephedrine,-0.6773902773857117,False,False,33
733,C071192,entacapone,-0.6861465573310852,False,False,29
734,D016049,Didanosine,-0.6863742470741272,False,False,19
735,D000077431,Oxaprozin,-0.6878392100334167,False,False,11
736,D003523,Cycloserine,-0.6967093348503113,False,False,7
737,D017273,Goserelin,-0.6985785365104675,False,True,16
738,D016285,Iloprost,-0.6989498734474182,False,True,23
739,D004110,Diltiazem,-0.7009406089782715,False,False,29
740,C005419,oxybutynin,-0.7024968266487122,False,False,27
741,C574276,cobimetinib,-0.7069036960601807,False,True,24
742,D005680,gamma-Aminobutyric Acid,-0.7084733843803406,False,False,26
743,D000077206,Gabapentin,-0.712191641330719,False,False,48
744,C586365,talazoparib,-0.7148869037628174,False,True,38
745,D004977,Ethambutol,-0.7185807824134827,False,False,23
746,D016898,Interferon-alpha,-0.7210574150085449,False,False,7
747,D019802,Succinic Acid,-0.7242692112922668,False,False,15
748,D000077362,Verteporfin,-0.7261754870414734,False,False,13
749,C000606551,remdesivir,-0.7264289855957031,False,False,15
750,C120481,ciclesonide,-0.7270186543464661,False,False,6
751,D012980,Sodium Salicylate,-0.7286877632141113,False,False,29
752,C072379,repaglinide,-0.7340304255485535,False,False,22
753,C007734,flunisolide,-0.7343798279762268,False,False,16
754,C409945,parecoxib,-0.7346505522727966,False,False,12
755,D001279,Atracurium,-0.735515832901001,False,False,14
756,C548400,ixazomib,-0.7356116771697998,False,False,43
757,C581313,binimetinib,-0.7385857701301575,False,True,21
758,D015737,Nisoldipine,-0.7407576441764832,False,False,24
759,D013307,Streptomycin,-0.7411670684814453,False,False,9
760,C000723100,pirtobrutinib,-0.7423586845397949,False,False,4
761,C561234,pacritinib,-0.7433078289031982,False,True,17
762,D008704,Methazolamide,-0.7434406280517578,False,False,16
763,D012968,Etidronic Acid,-0.7452346682548523,False,True,18
764,C000708510,repotrectinib,-0.7504438757896423,False,True,10
765,D013426,Sulfaphenazole,-0.7511968612670898,False,False,17
766,D005437,Flucytosine,-0.7516940236091614,True,False,5
767,D000077867,Tolcapone,-0.7541220188140869,False,False,27
768,D011342,Procainamide,-0.7564558982849121,False,False,24
769,D001623,Betamethasone,-0.7643952369689941,False,False,19
770,D013831,Thiamine,-0.7697296142578125,False,False,5
771,D002433,Cefaclor,-0.7744791507720947,False,False,17
772,C004605,butamben,-0.775148868560791,False,False,10
773,D000077271,Imiquimod,-0.7779569625854492,False,False,28
774,C039672,benzyl salicylate,-0.7813723087310791,False,False,8
775,D005442,Flumazenil,-0.7815197110176086,False,False,25
776,C050739,interferon alfacon-1,-0.7845496535301208,False,True,2
777,D001710,Biotin,-0.7856550216674805,False,False,17
778,D019289,Pyruvic Acid,-0.7884047031402588,False,False,13
779,D000549,Ambenonium Chloride,-0.7907955050468445,False,False,1
780,D000085,Acetates,-0.7919982075691223,False,False,9
781,C022028,lodoxamide tromethamine,-0.7945124506950378,False,False,1
782,D013827,Thiabendazole,-0.7959263920783997,False,False,32
783,C006012,fenofibric acid,-0.7962124943733215,False,False,44
784,D004369,Pentetic Acid,-0.7971587181091309,False,False,13
785,D011729,Pyridostigmine Bromide,-0.7971733212471008,False,False,17
786,C494910,teduglutide,-0.7973673343658447,False,False,2
787,D000068438,Brimonidine Tartrate,-0.7978053689002991,False,False,12
788,D004028,Dienestrol,-0.804142951965332,False,False,13
789,D015767,Mefloquine,-0.8073389530181885,False,False,18
790,C026729,4-aminophenol,-0.807457447052002,False,False,11
791,D005445,Flunitrazepam,-0.8077747225761414,False,False,34
792,C117268,pimecrolimus,-0.8081070780754089,False,False,19
793,D010197,Pancuronium,-0.8108547329902649,False,False,18
794,D012439,Saccharin,-0.8119314312934875,False,False,4
795,D000077335,Desflurane,-0.8126187324523926,False,False,35
796,C522667,asenapine,-0.8132506012916565,False,False,23
797,D005280,Fenoterol,-0.8156156539916992,False,False,16
798,C100129,phensuximide,-0.8167468905448914,False,False,3
799,D011034,Podophyllotoxin,-0.8175535202026367,False,True,30
800,C052036,alpidem,-0.8209772706031799,False,False,11
801,D002725,Chloroform,-0.8210430145263672,False,False,16
802,D003620,Dantrolene,-0.8279604315757751,False,False,19
803,D014031,Tobramycin,-0.8285010457038879,False,False,11
804,D002974,Clemastine,-0.8302266001701355,False,False,12
805,C000595188,calaspargase pegol,-0.8312661051750183,False,False,1
806,D009271,Naltrexone,-0.8336224555969238,False,False,28
807,C042705,pegaspargase,-0.8356959223747253,False,False,14
808,C490954,eribulin,-0.8368654847145081,False,True,24
809,C526575,masitinib,-0.8373854756355286,False,True,21
810,C033273,Gestodene,-0.8389919400215149,False,False,25
811,D000078262,Rifaximin,-0.8410999178886414,False,False,15
812,C060343,lercanidipine,-0.8422245383262634,False,False,14
813,D009761,Nystatin,-0.8427469730377197,False,False,11
814,D015242,Ofloxacin,-0.8439576029777527,False,False,28
815,C049331,racecadotril,-0.8453026413917542,False,False,16
816,D000068737,Tolterodine Tartrate,-0.8455827832221985,False,False,26
817,C006429,monobenzone,-0.8472382426261902,False,False,7
818,C005731,paramethadione,-0.8473051190376282,False,False,3
819,C031071,decanoic acid,-0.8483750820159912,False,False,7
820,D017257,Ramipril,-0.84869384765625,False,False,15
821,D010109,Oxymetazoline,-0.8535259366035461,False,False,21
822,C028815,salmon calcitonin,-0.8552017211914062,False,False,2
823,C004357,chloroxine,-0.856602668762207,False,False,9
824,D020105,Milrinone,-0.857021152973175,False,False,11
825,D003606,Dacarbazine,-0.8586955070495605,True,True,33
826,C582670,alectinib,-0.8588645458221436,False,True,11
827,D000077526,Tropisetron,-0.8596854209899902,False,False,19
828,D009568,Nitrendipine,-0.8600425720214844,False,False,18
829,C575255,givinostat,-0.8624246716499329,False,True,18
830,D000099227,Abacavir,-0.8674962520599365,False,False,43
831,C000598580,brigatinib,-0.8693411350250244,False,True,11
832,C000604580,erdafitinib,-0.8699542880058289,False,True,14
833,C027696,acipimox,-0.8739548325538635,False,False,40
834,C045621,miglitol,-0.8755427002906799,False,False,12
835,D017291,Clarithromycin,-0.8776413798332214,False,False,34
836,D004206,Disopyramide,-0.8795979619026184,False,False,21
837,D013468,Suloctidil,-0.8800346255302429,False,False,31
838,D017272,Celiprolol,-0.8843339085578918,False,False,10
839,D002936,Cinnarizine,-0.88517826795578,False,False,12
840,D019946,Propylene Glycol,-0.8860527873039246,False,False,23
841,D000068656,Mometasone Furoate,-0.8872079849243164,False,False,22
842,D004112,Dimercaprol,-0.8911972045898438,False,False,16
843,D017294,Ondansetron,-0.8934078812599182,False,False,24
844,D019791,Guanidine,-0.8951876163482666,False,False,46
845,D011370,Proflavine,-0.8989861011505127,False,False,13
846,D017964,Itraconazole,-0.9010127186775208,False,False,30
847,D005976,Glutaral,-0.9013239741325378,False,False,14
848,D014975,Lutein,-0.9027644991874695,False,False,10
849,D004294,Domperidone,-0.9048880934715271,False,False,18
850,D002719,Chlormethiazole,-0.9050304293632507,False,False,26
851,C026718,physostigmine salicylate,-0.9059470295906067,False,False,1
852,D020911,Ketorolac Tromethamine,-0.9085231423377991,False,False,11
853,C019304,ciprofibrate,-0.9095602035522461,False,False,13
854,C546012,momelotinib,-0.9123220443725586,False,True,24
855,D017693,Sodium Bicarbonate,-0.9223979115486145,False,False,3
856,C000589651,ribociclib,-0.9229791164398193,False,True,20
857,C010038,azelaic acid,-0.9238104820251465,False,False,7
858,D005000,Ethionamide,-0.927838146686554,False,False,8
859,D013442,Sulfinpyrazone,-0.9286346435546875,False,False,19
860,C495910,ramelteon,-0.9286478161811829,False,False,18
861,D008130,Lomustine,-0.9288318753242493,True,True,12
862,C493250,1-(((alpha-isobutanoyloxyethoxy)carbonyl)aminomethyl)-1-cyclohexaneacetic acid,-0.9292383193969727,False,False,26
863,C000713668,tirbanibulin,-0.9298073649406433,False,True,6
864,D064730,Dexrazoxane,-0.9313225746154785,False,False,5
865,D000078222,Tinzaparin,-0.932917594909668,False,False,7
866,D004961,Estramustine,-0.9351211190223694,False,False,14
867,D004157,Diphenoxylate,-0.9410929679870605,False,False,5
868,D005283,Fentanyl,-0.9417732357978821,False,False,39
869,C105254,pramlintide,-0.9459554553031921,False,True,7
870,C017125,butoconazole,-0.9519550800323486,False,False,4
871,C078456,denileukin diftitox,-0.9520112872123718,False,True,6
